10730,0,3.0,36.0,0,5.0,4.0,12/28/2018,4.0,3.0,3.0,2.0,0,5.0,3.0,5.0,4.0,4.0,14,0,,PRIVATE,Evaluation needs to be conducted in 2 years,4250641.0,80.0,5.0,338-342  DONLANDS AVE ,5.0,0,14,4.0,1949.0,2018.0
10731,0,7.0,102.0,4.0,4.0,4.0,12/02/2019,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,17,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4235524.0,84.0,3.0,1920  YONGE ST ,4.0,0,12,5.0,1996.0,2017.0
10732,3.0,3.0,304.0,5.0,4.0,4.0,11/07/2019,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,19,5.0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4228864.0,84.0,5.0,2911  BAYVIEW AVE ,3.0,0,17,5.0,1964.0,2017.0
10733,4.0,8.0,55.0,4.0,4.0,5.0,11/26/2019,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0,18,4.0,3.0,PRIVATE,Evaluation needs to be conducted in 3 years,4255628.0,82.0,5.0,50  SPADINA RD ,4.0,0,11,4.0,2007.0,2017.0
10734,0,3.0,16.0,0,4.0,4.0,01/30/2019,3.0,4.0,4.0,3.0,0,5.0,3.0,3.0,4.0,4.0,14,0,,PRIVATE,Evaluation needs to be conducted in 2 years,4228766.0,76.0,4.0,2218  QUEEN ST E,4.0,0,19,4.0,1905.0,2017.0
10735,0,4.0,13.0,0,4.0,4.0,01/18/2019,4.0,4.0,4.0,4.0,0,5.0,4.0,4.0,3.0,4.0,16,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4281935.0,79.0,5.0,9  BEXHILL CRT ,3.0,4.0,02,3.0,1952.0,2017.0
10736,0,3.0,40.0,5.0,4.0,3.0,01/02/2019,3.0,5.0,3.0,5.0,0,5.0,4.0,4.0,3.0,4.0,16,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4281257.0,75.0,3.0,1395  SHEPPARD AVE W,2.0,0,06,3.0,1960.0,2017.0
10737,0,4.0,68.0,5.0,4.0,4.0,10/28/2019,5.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,18,4.0,3.0,SOCIAL HOUSING,Evaluation needs to be conducted in 3 years,4269261.0,84.0,5.0,68  BERGAMOT AVE ,4.0,0,01,5.0,2007.0,2018.0
10738,0,3.0,12.0,0,4.0,4.0,12/05/2019,3.0,4.0,5.0,5.0,0,5.0,5.0,5.0,5.0,4.0,15,0,5.0,PRIVATE,Evaluation needs to be conducted in 3 years,4225867.0,92.0,5.0,2897  ST CLAIR AVE E,5.0,0,19,5.0,1960.0,2017.0
10739,0,3.0,12.0,0,3.0,3.0,02/27/2018,4.0,4.0,3.0,4.0,0,5.0,3.0,3.0,3.0,4.0,15,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4326897.0,72.0,3.0,1139  O'CONNOR DR ,4.0,0,19,4.0,1951.0,
10740,0,3.0,26.0,0,4.0,4.0,02/19/2019,4.0,4.0,4.0,4.0,0,4.0,4.0,4.0,4.0,4.0,14,0,,PRIVATE,Evaluation needs to be conducted in 2 years,4257265.0,79.0,4.0,95  DAVENPORT RD ,4.0,0,11,3.0,1969.0,2017.0
10741,5.0,4.0,43.0,0,4.0,5.0,11/21/2019,4.0,4.0,4.0,3.0,0,5.0,4.0,4.0,3.0,4.0,17,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4233146.0,82.0,5.0,1731  VICTORIA PARK AVE ,4.0,4.0,21,4.0,1958.0,2017.0
10742,5.0,37.0,337.0,3.0,5.0,4.0,01/18/2018,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,20,5.0,5.0,PRIVATE,Evaluation needs to be conducted in 3 years,4233261.0,95.0,5.0,252  VICTORIA ST ,5.0,5.0,13,5.0,2017.0,2017.0
10743,0,14.0,66.0,5.0,5.0,5.0,12/09/2019,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,18,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4233372.0,96.0,5.0,20  HOLLY ST ,4.0,4.0,12,5.0,1975.0,2017.0
10744,4.0,5.0,60.0,4.0,4.0,4.0,01/02/2018,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,19,4.0,4.0,SOCIAL HOUSING,Evaluation needs to be conducted in 2 years,4288772.0,75.0,4.0,55  PAPE AVE ,3.0,0,14,4.0,1996.0,2017.0
10745,0,6.0,72.0,0,,0,,0,,0,,0,,0,,0,,0,0,,TCHC,Evaluation needs to be conducted in 1 year,4167697.0,53.0,0,365  PARLIAMENT ST ,0,,13,0,1980.0,2017.0
10746,4.0,9.0,101.0,4.0,4.0,5.0,11/20/2019,4.0,5.0,4.0,5.0,0,5.0,5.0,5.0,5.0,4.0,18,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4152687.0,90.0,5.0,2283  EGLINTON AVE E,5.0,4.0,20,4.0,1964.0,2017.0
10747,3.0,7.0,72.0,3.0,3.0,4.0,01/24/2019,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19,0,3.0,PRIVATE,Evaluation needs to be conducted in 1 year,4152693.0,65.0,3.0,15  ROSEMOUNT DR ,3.0,4.0,21,4.0,1969.0,2017.0
10748,4.0,6.0,62.0,3.0,3.0,3.0,01/18/2019,2.0,3.0,3.0,3.0,0,5.0,4.0,3.0,2.0,3.0,17,0,3.0,PRIVATE,Evaluation needs to be conducted in 1 year,4152695.0,64.0,4.0,10  IONVIEW RD ,3.0,0,21,3.0,1971.0,2017.0
10749,4.0,5.0,57.0,3.0,4.0,3.0,01/21/2019,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,19,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4152698.0,71.0,4.0,806  KENNEDY RD ,4.0,1.0,21,4.0,1960.0,2017.0
10750,5.0,4.0,18.0,3.0,5.0,3.0,11/25/2019,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,18,0,3.0,PRIVATE,Evaluation needs to be conducted in 3 years,4152700.0,82.0,5.0,1169  BIRCHMOUNT RD ,4.0,0,21,4.0,1960.0,2017.0
10751,5.0,7.0,77.0,3.0,4.0,4.0,11/25/2019,4.0,4.0,4.0,4.0,0,5.0,4.0,3.0,3.0,4.0,18,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4152714.0,78.0,5.0,893  KENNEDY RD ,3.0,3.0,21,4.0,1961.0,2017.0
10752,3.0,14.0,192.0,5.0,4.0,5.0,12/11/2019,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,20,5.0,3.0,PRIVATE,Evaluation needs to be conducted in 3 years,4152725.0,82.0,5.0,41  ANTRIM CRES ,4.0,4.0,21,5.0,1974.0,2017.0
10753,3.0,3.0,16.0,0,4.0,3.0,12/14/2018,3.0,2.0,3.0,3.0,0,5.0,5.0,3.0,3.0,3.0,16,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4153147.0,68.0,5.0,255  DOVERCOURT RD ,3.0,0,10,2.0,1912.0,2017.0
10754,0,14.0,279.0,4.0,4.0,4.0,01/28/2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,18,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4153593.0,79.0,4.0,730  ONTARIO ST ,4.0,4.0,13,4.0,1967.0,2017.0
10755,0,14.0,279.0,4.0,4.0,4.0,01/28/2019,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,18,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4153594.0,79.0,4.0,700  ONTARIO ST ,4.0,4.0,13,4.0,1967.0,2017.0
10756,0,3.0,13.0,0,4.0,3.0,01/30/2019,3.0,4.0,4.0,3.0,0,5.0,3.0,3.0,4.0,3.0,14,0,,PRIVATE,Evaluation needs to be conducted in 2 years,4153622.0,73.0,4.0,85  LAING ST ,4.0,0,14,4.0,1921.0,
10757,3.0,6.0,81.0,5.0,4.0,3.0,12/17/2019,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,18,0,5.0,PRIVATE,Evaluation needs to be conducted in 3 years,4154126.0,86.0,5.0,85  GAMBLE AVE ,4.0,0,14,4.0,1961.0,2017.0
10758,4.0,15.0,84.0,4.0,5.0,4.0,12/09/2019,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,19,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4154129.0,85.0,5.0,80  COSBURN AVE ,4.0,4.0,14,4.0,1970.0,2017.0
10759,5.0,18.0,110.0,5.0,4.0,5.0,02/01/2019,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,19,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4154139.0,89.0,4.0,1000  BROADVIEW AVE ,4.0,4.0,14,4.0,1969.0,2017.0
10760,4.0,12.0,117.0,4.0,4.0,3.0,11/07/2019,2.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,18,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4154626.0,71.0,5.0,15  ROCKFORD RD ,3.0,0,06,3.0,1965.0,2017.0
10761,4.0,18.0,221.0,3.0,4.0,4.0,01/21/2019,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,20,5.0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4154629.0,76.0,4.0,25  FISHERVILLE RD ,3.0,3.0,06,5.0,1970.0,2017.0
10762,4.0,3.0,17.0,0,4.0,3.0,02/08/2019,4.0,4.0,4.0,3.0,0,4.0,3.0,3.0,4.0,4.0,17,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4154637.0,74.0,3.0,118  OVERBROOK PL ,4.0,4.0,06,4.0,1960.0,2017.0
10763,5.0,3.0,64.0,5.0,4.0,4.0,11/07/2019,4.0,4.0,4.0,3.0,0,5.0,4.0,4.0,4.0,4.0,18,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4154653.0,83.0,5.0,4750  BATHURST ST ,4.0,4.0,06,4.0,1965.0,2017.0
10764,0,3.0,11.0,0,3.0,2.0,01/23/2019,3.0,3.0,3.0,3.0,0,4.0,3.0,3.0,3.0,3.0,15,0,3.0,PRIVATE,Evaluation needs to be conducted in 1 year,4154656.0,63.0,5.0,312  DOUGLAS AVE ,3.0,0,08,3.0,1951.0,2017.0
10765,3.0,6.0,47.0,5.0,4.0,4.0,01/16/2019,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,19,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4154657.0,77.0,5.0,3171  BATHURST ST ,3.0,3.0,08,4.0,1970.0,2017.0
10766,0,3.0,30.0,0,3.0,4.0,03/07/2019,3.0,4.0,4.0,4.0,0,5.0,4.0,4.0,5.0,4.0,15,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4155017.0,79.0,4.0,375  WESTMOUNT AVE ,3.0,0,09,4.0,1953.0,2017.0
10767,0,4.0,38.0,0,4.0,4.0,02/05/2019,4.0,4.0,4.0,5.0,0,5.0,3.0,4.0,5.0,4.0,15,0,3.0,PRIVATE,Evaluation needs to be conducted in 3 years,4155029.0,83.0,5.0,787  VAUGHAN RD ,4.0,0,12,4.0,1977.0,2017.0
10768,5.0,10.0,129.0,4.0,4.0,5.0,02/21/2019,4.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,19,0,3.0,PRIVATE,Evaluation needs to be conducted in 3 years,4155034.0,81.0,5.0,640  LAUDER AVE ,3.0,4.0,12,4.0,1965.0,2017.0
10769,0,3.0,18.0,0,4.0,4.0,10/30/2019,4.0,4.0,4.0,4.0,0,5.0,4.0,4.0,4.0,4.0,15,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4155539.0,83.0,5.0,80  TWENTY FIFTH ST ,4.0,0,03,4.0,1970.0,2017.0
10770,0,3.0,13.0,0,4.0,4.0,03/15/2019,4.0,4.0,4.0,4.0,0,5.0,4.0,4.0,4.0,3.0,16,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4155542.0,79.0,4.0,44  ARCADIAN CRCL ,4.0,3.0,03,4.0,1957.0,2017.0
10771,0,3.0,10.0,0,3.0,3.0,01/25/2019,3.0,3.0,3.0,3.0,0,5.0,3.0,2.0,3.0,3.0,15,0,3.0,PRIVATE,Evaluation needs to be conducted in 1 year,4155545.0,59.0,2.0,1  BIRCHLEA AVE ,2.0,0,03,3.0,1955.0,2017.0
10772,5.0,3.0,41.0,4.0,4.0,4.0,10/30/2019,4.0,4.0,4.0,5.0,0,5.0,4.0,5.0,4.0,4.0,18,0,5.0,PRIVATE,Evaluation needs to be conducted in 3 years,4155558.0,87.0,4.0,87  FORTY SECOND ST ,4.0,4.0,03,5.0,1959.0,2017.0
10773,4.0,7.0,81.0,5.0,4.0,5.0,03/15/2019,4.0,5.0,4.0,5.0,0,5.0,5.0,4.0,5.0,4.0,18,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4155560.0,89.0,5.0,6  TWENTY FOURTH ST ,4.0,4.0,03,4.0,1968.0,2017.0
10774,4.0,24.0,278.0,2.0,4.0,3.0,11/19/2019,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,19,3.0,3.0,TCHC,Evaluation needs to be conducted in 2 years,4155563.0,69.0,4.0,30  TEESDALE PL ,2.0,0,20,4.0,1971.0,2017.0
10775,4.0,11.0,170.0,4.0,5.0,5.0,11/16/2017,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,19,5.0,5.0,SOCIAL HOUSING,Evaluation needs to be conducted in 3 years,4152738.0,89.0,5.0,3010  LAWRENCE AVE E,4.0,0,21,5.0,1989.0,2017.0
10776,4.0,13.0,144.0,3.0,3.0,3.0,01/31/2019,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,19,0,3.0,PRIVATE,Evaluation needs to be conducted in 1 year,4152760.0,63.0,4.0,1385  MIDLAND AVE ,2.0,4.0,21,3.0,1950.0,2017.0
10777,4.0,6.0,57.0,4.0,5.0,5.0,11/26/2019,4.0,5.0,4.0,5.0,0,5.0,4.0,5.0,4.0,4.0,17,0,5.0,PRIVATE,Evaluation needs to be conducted in 3 years,4152765.0,89.0,5.0,30  TRUDELLE ST ,4.0,0,21,4.0,1960.0,2017.0
10778,0,3.0,13.0,0,4.0,5.0,11/28/2019,3.0,4.0,5.0,5.0,0,5.0,5.0,4.0,4.0,4.0,14,0,,PRIVATE,Evaluation needs to be conducted in 3 years,4153152.0,87.0,4.0,410  DOVERCOURT RD ,5.0,0,09,4.0,1930.0,2017.0
10779,0,4.0,22.0,0,4.0,4.0,11/25/2019,3.0,4.0,4.0,3.0,0,5.0,4.0,4.0,4.0,4.0,15,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4153155.0,76.0,4.0,14  RUSHOLME DR ,4.0,0,09,3.0,1955.0,2017.0
10780,3.0,7.0,157.0,5.0,4.0,4.0,01/12/2018,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,19,3.0,4.0,TCHC,Evaluation needs to be conducted in 2 years,4153157.0,80.0,4.0,72  CLINTON ST ,5.0,0,11,4.0,1989.0,2017.0
10781,0,4.0,11.0,0,2.0,2.0,12/12/2019,3.0,3.0,3.0,2.0,0,3.0,2.0,2.0,2.0,0,14,0,3.0,PRIVATE,Building Audit,4153161.0,50.0,3.0,1121  BLOOR ST W,2.0,0,09,3.0,1926.0,
10782,4.0,20.0,356.0,4.0,4.0,4.0,11/21/2019,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,19,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4153166.0,79.0,4.0,730  DOVERCOURT RD ,3.0,4.0,09,4.0,1967.0,2017.0
10783,5.0,7.0,63.0,4.0,5.0,3.0,01/11/2019,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,19,0,5.0,PRIVATE,Evaluation needs to be conducted in 2 years,4153173.0,78.0,5.0,11  WALMER RD ,3.0,3.0,11,4.0,1965.0,2017.0
10784,4.0,6.0,103.0,4.0,4.0,3.0,11/26/2019,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,19,5.0,4.0,SOCIAL HOUSING,Evaluation needs to be conducted in 3 years,4153176.0,84.0,4.0,14  SPADINA RD ,5.0,0,11,5.0,1972.0,2017.0
10785,4.0,8.0,71.0,3.0,4.0,3.0,11/26/2019,4.0,3.0,4.0,4.0,0,5.0,3.0,3.0,3.0,4.0,18,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4153181.0,72.0,3.0,22  WALMER RD ,3.0,4.0,11,5.0,1960.0,2018.0
10786,0,4.0,18.0,0,4.0,4.0,11/26/2019,3.0,4.0,4.0,3.0,0,3.0,4.0,3.0,4.0,3.0,15,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4153183.0,73.0,5.0,38  BARTON AVE ,4.0,0,11,4.0,1919.0,2018.0
10787,0,3.0,12.0,0,3.0,3.0,12/04/2019,3.0,3.0,4.0,4.0,0,5.0,5.0,3.0,4.0,4.0,14,0,,PRIVATE,Evaluation needs to be conducted in 2 years,4153640.0,77.0,5.0,1395  GERRARD ST E,3.0,0,14,5.0,1965.0,2017.0
10788,5.0,4.0,109.0,4.0,4.0,4.0,12/04/2019,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,20,3.0,4.0,TCHC,Evaluation needs to be conducted in 3 years,4153658.0,86.0,5.0,1275  DANFORTH AVE ,5.0,5.0,14,5.0,1988.0,2017.0
10789,5.0,20.0,279.0,5.0,5.0,5.0,10/31/2019,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,20,5.0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4154154.0,96.0,5.0,53  THORNCLIFFE PARK DR ,4.0,5.0,15,5.0,1968.0,2017.0
10790,5.0,6.0,71.0,5.0,4.0,5.0,10/31/2019,4.0,5.0,5.0,5.0,0,5.0,4.0,5.0,5.0,5.0,18,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4154160.0,93.0,5.0,58  THORNCLIFFE PARK DR ,4.0,5.0,15,4.0,1960.0,2017.0
10791,4.0,6.0,90.0,4.0,4.0,3.0,10/31/2019,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,19,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4154165.0,82.0,5.0,44  THORNCLIFFE PARK DR ,5.0,4.0,15,4.0,1964.0,2017.0
10792,5.0,6.0,70.0,3.0,2.0,4.0,12/18/2018,3.0,4.0,3.0,4.0,0,5.0,5.0,5.0,3.0,4.0,18,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4154168.0,79.0,5.0,36  THORNCLIFFE PARK DR ,4.0,5.0,15,3.0,1959.0,2017.0
10793,0,4.0,13.0,0,5.0,4.0,01/04/2019,2.0,5.0,4.0,4.0,0,5.0,4.0,4.0,3.0,4.0,15,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4154179.0,80.0,4.0,823  MILLWOOD RD ,4.0,0,15,4.0,1950.0,2017.0
10794,0,4.0,19.0,0,4.0,4.0,12/28/2018,4.0,4.0,4.0,4.0,0,5.0,5.0,5.0,4.0,4.0,16,0,3.0,PRIVATE,Evaluation needs to be conducted in 3 years,4154181.0,85.0,5.0,1295  BAYVIEW AVE ,5.0,4.0,15,4.0,1953.0,2018.0
10795,0,4.0,19.0,0,4.0,4.0,12/28/2018,3.0,4.0,4.0,4.0,0,5.0,5.0,5.0,4.0,4.0,16,0,3.0,PRIVATE,Evaluation needs to be conducted in 3 years,4154182.0,84.0,5.0,1299  BAYVIEW AVE ,5.0,4.0,15,4.0,1953.0,2018.0
10796,3.0,3.0,20.0,0,4.0,4.0,01/23/2019,3.0,4.0,4.0,4.0,0,5.0,4.0,4.0,4.0,4.0,17,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4154668.0,79.0,5.0,205  WILSON AVE ,4.0,3.0,08,4.0,1960.0,2017.0
10797,0,3.0,11.0,0,3.0,2.0,07/09/2019,3.0,2.0,2.0,3.0,0,4.0,2.0,3.0,2.0,3.0,16,0,3.0,PRIVATE,Evaluation needs to be conducted in 1 year,4569135.0,53.0,2.0,135  SAMMON AVE ,2.0,3.0,14,3.0,1956.0,2019.0
10798,0,3.0,12.0,0,4.0,3.0,01/23/2019,3.0,4.0,4.0,4.0,0,4.0,2.0,3.0,4.0,3.0,15,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4479218.0,71.0,4.0,45  PEMBROKE ST ,3.0,0,13,4.0,1951.0,2018.0
10799,0,3.0,11.0,0,3.0,4.0,08/10/2018,4.0,4.0,4.0,4.0,0,5.0,3.0,4.0,4.0,4.0,16,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4418699.0,75.0,3.0,7  ROSSEAU RD ,3.0,4.0,06,4.0,1955.0,
10800,0,3.0,12.0,0,4.0,4.0,02/15/2019,3.0,4.0,3.0,3.0,0,5.0,4.0,4.0,4.0,4.0,15,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4458811.0,75.0,3.0,1143  O'CONNOR DR ,4.0,0,19,3.0,1951.0,
10801,5.0,20.0,188.0,5.0,5.0,5.0,03/08/2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,18,5.0,5.0,PRIVATE,Evaluation needs to be conducted in 3 years,4451371.0,99.0,5.0,123  PARKWAY FOREST DR ,4.0,0,17,5.0,2017.0,2018.0
10802,0,3.0,16.0,0,3.0,3.0,10/31/2019,3.0,3.0,3.0,3.0,0,5.0,3.0,3.0,3.0,3.0,15,0,,PRIVATE,Evaluation needs to be conducted in 1 year,4288175.0,64.0,3.0,2861-2863  DUNDAS ST W,3.0,3.0,04,4.0,1960.0,2018.0
10803,4.0,3.0,30.0,0,3.0,4.0,12/14/2018,3.0,4.0,3.0,3.0,0,5.0,4.0,5.0,4.0,4.0,17,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4253901.0,75.0,5.0,20  COSBURN AVE ,4.0,3.0,14,3.0,1963.0,2017.0
10804,4.0,10.0,91.0,4.0,4.0,4.0,02/04/2019,4.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,4.0,18,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4232598.0,73.0,4.0,1141  ROYAL YORK RD ,4.0,0,02,4.0,1963.0,2017.0
10805,4.0,17.0,327.0,5.0,5.0,5.0,11/21/2019,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,19,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4240547.0,87.0,5.0,33  ORCHARD VIEW BLVD ,4.0,5.0,08,4.0,1976.0,2017.0
10806,0,3.0,34.0,0,4.0,4.0,02/20/2019,4.0,4.0,4.0,4.0,0,5.0,4.0,5.0,4.0,4.0,15,0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4272882.0,83.0,4.0,468  SUMMERHILL AVE ,4.0,0,11,4.0,1952.0,2017.0
10807,0,3.0,20.0,0,2.0,3.0,01/17/2019,3.0,2.0,3.0,3.0,0,4.0,3.0,3.0,3.0,3.0,15,0,2.0,PRIVATE,Evaluation needs to be conducted in 1 year,4243767.0,57.0,3.0,28  MAYNARD AVE ,3.0,0,04,3.0,1900.0,2017.0
10808,3.0,30.0,514.0,4.0,4.0,4.0,03/08/2018,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,19,4.0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4333391.0,76.0,3.0,565  SHERBOURNE ST ,4.0,0,13,4.0,1978.0,2018.0
10809,4.0,3.0,22.0,0,4.0,4.0,11/05/2019,4.0,4.0,4.0,4.0,0,4.0,4.0,4.0,4.0,4.0,16,0,4.0,PRIVATE,Evaluation needs to be conducted in 2 years,4269869.0,80.0,4.0,110  COTTONWOOD DR ,4.0,0,16,4.0,1959.0,2017.0
10810,3.0,6.0,22.0,3.0,4.0,3.0,01/22/2019,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,17,0,,TCHC,Evaluation needs to be conducted in 2 years,4286276.0,66.0,4.0,51  GILDER DR ,2.0,0,21,4.0,1980.0,2017.0
10811,0,17.0,250.0,5.0,4.0,5.0,11/26/2019,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,18,5.0,5.0,SOCIAL HOUSING,Evaluation needs to be conducted in 3 years,4289265.0,97.0,5.0,150  ELIZABETH ST ,5.0,0,11,5.0,0,
10812,5.0,24.0,293.0,5.0,4.0,5.0,12/05/2019,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,19,0,3.0,PRIVATE,Evaluation needs to be conducted in 3 years,4244523.0,82.0,5.0,265  MAIN ST ,3.0,4.0,19,4.0,1970.0,2017.0
10813,0,10.0,331.0,5.0,3.0,5.0,12/27/2018,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,17,0,2.0,PRIVATE,Evaluation needs to be conducted in 2 years,4244530.0,73.0,4.0,35  ST DENNIS DR ,4.0,0,16,4.0,1962.0,2017.0
10814,5.0,8.0,79.0,5.0,5.0,5.0,10/30/2019,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,20,5.0,4.0,PRIVATE,Evaluation needs to be conducted in 3 years,4236708.0,97.0,5.0,77  KEEWATIN AVE ,5.0,5.0,15,5.0,2016.0,2017.0
10815,4.0,3.0,45.0,0,3.0,3.0,03/06/2019,3.0,2.0,3.0,4.0,0,3.0,3.0,3.0,2.0,3.0,17,4.0,3.0,SOCIAL HOUSING,Evaluation needs to be conducted in 1 year,4250265.0,61.0,3.0,153  BORDEN ST ,3.0,0,11,3.0,1987.0,2017.0
10816,4.0,23.0,168.0,4.0,5.0,5.0,03/14/2019,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,19,0,3.0,PRIVATE,Evaluation needs to be conducted in 3 years,4320792.0,82.0,5.0,21  VAUGHAN RD ,3.0,4.0,12,4.0,1975.0,
10817,0,3.0,16.0,0,3.0,3.0,12/05/2019,3.0,3.0,3.0,3.0,0,5.0,4.0,3.0,3.0,3.0,15,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4264078.0,68.0,5.0,6  KINGSTON RD ,3.0,0,19,4.0,1970.0,2017.0
10818,0,3.0,30.0,0,4.0,4.0,01/02/2019,3.0,3.0,3.0,3.0,0,5.0,2.0,3.0,4.0,3.0,14,0,,PRIVATE,Evaluation needs to be conducted in 2 years,4264285.0,66.0,3.0,561  JARVIS ST ,3.0,0,13,3.0,1900.0,2017.0
10819,0,4.0,32.0,0,4.0,4.0,03/13/2019,4.0,4.0,4.0,2.0,0,5.0,4.0,3.0,4.0,2.0,14,0,,PRIVATE,Evaluation needs to be conducted in 2 years,4250602.0,73.0,4.0,26  TICHESTER RD ,4.0,0,12,3.0,1938.0,2017.0
10820,0,25.0,336.0,3.0,4.0,4.0,01/03/2018,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,17,0,3.0,PRIVATE,Evaluation needs to be conducted in 2 years,4270170.0,69.0,4.0,88  BLOOR ST E,3.0,0,11,4.0,1972.0,2017.0
